"Id","OfficePropertyId","PropertyType","Bedrooms","Bathrooms","PublicRooms","CategorisationDescription","Price","PriceType","RentalPricePeriod","UnderOffer","FormattedClosingDate","AddressLine1","LineOneLocation","LineTwoLocation","OrganisationName","Locality","City","County","Country","Postcode","CoordinateSystemId","WellKnownText","ClosingDateVisible","ClosedDateVisible","ClosedMessage","FormattedClosedDate","HideOpenActionsDisplay","ClosingDate","ClosedDate","IsOpen","FloorArea","ResidentialType","HouseFormat","PropertyIconKey","SolicitorAccount_Id","SolicitorAccount_Name","SolicitorAccount_WebsiteAddress","FormattedPrice","ViewingArrangements","ViewingTiming","BookingUrl","IsSellerManaged","DateAdded","has_garden","council_tax_band","epc_band","num_floors","parking_type","HouseType","Latitude","Longitude","UTM_Easting","UTM_Northing","AddressLineDash","property_url"
426468,372368,1,3,2,1,"3 Bdrm Detached Bungalow. V/bule. Hall. Lounge area. Dining area. Kitch. Kitch. Utility rm. Porch/Boot rm. 3 Bdrms 1 with ensuite and dressing rm. Bathrm (CT band - F). Garden. Double Garage. Parking. Price over £300,000 Entry by arr. Viewing contact solicitors. (EPC band - E).",3e+05,1,NA,TRUE,"","Kirkdale","Kirkdale","Daviot, Inverurie, AB51 0JL","","Daviot","Inverurie","","","AB51 0JL",4326,"POINT (-2.42557527873077 57.3408082441575)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,142,1,1,"HOUSE_DETACHED",6569,"Kellas","https://www.kellas-legal.com/",NA,NA,0,NA,FALSE,2024-09-27,"Yes","F","E",1,"Double Garage","Detached",57.3408082441575,-2.42557527873077,534575.23488897,6355470.05967486,"Kirkdale","https://www.aspc.co.uk/search/property/426468/Kirkdale/Inverurie/"
426467,372596,1,2,1,1,"2 Bdrm Terraced Dwellhouse (End terr). Ground flr: Hall. Lounge. Dining kitch. 1st flr: 2 Bdrms. Bathrm. (CT Band - B). Parking. Price over £150,000 Entry by arr. Viewing contact solicitors. NH/GBD (EPC band - D).",150000,1,NA,FALSE,"","33 Main Street","33 Main Street","Cruden Bay, Peterhead, AB42 0NA","","Cruden Bay","Peterhead","","","AB42 0NA",4326,"POINT (-1.8488631 57.4166334)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,80,1,3,"HOUSE_TERRACED",6370,"Stewart & Watson","http://www.stewartwatson.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"No","B","D",2,"Parking","Terraced",57.4166334,-1.8488631,569143.849880507,6364350.45449362,"33-Main-Street","https://www.aspc.co.uk/search/property/426467/33-Main-Street/Peterhead/"
426464,372620,1,3,2,1,"3 Bdrm Detached Dwellhouse. Ground flr: Hall. Cloakrm with wc. Lounge/Dining area. Kitch. Utility Area. 1st flr: 3 Bdrms 1 with ensuite. Bathrm (CT Band - TBC). Garden. Garage. Parking. Price over £318,995 Entry by arr. Viewing contact solicitors.",318995,1,NA,FALSE,"","19 Craigrath Place","19 Craigrath Place","Banchory, AB31 5DB","","","Banchory","","","AB31 5DB",4326,"POINT (-2.47698671765136 57.064806404439)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,103,1,1,"HOUSE_DETACHED",3390,"Alex Hutcheon + Co","http://www.mortgageandproperty.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"Yes",NA,NA,2,"Garage","Detached",57.064806404439,-2.47698671765136,531716.518484695,6324721.4002384,"19-Craigrath-Place","https://www.aspc.co.uk/search/property/426464/19-Craigrath-Place/Banchory/"
426463,372619,1,3,3,2,"3 Bdrm Detached Cottage. Ground flr: Porch. Lounge. Hall. Cloakrm with wc. Utility rm. Dining kitch. Study/Family rm. 1st flr: (Main) . Bdrm with ensuite dressing rm. 1st flr: (Side Wing). 2 Bdrms both with ensuites. (CT band - E). Garden. Garage. Parking. Price over £250,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",250000,1,NA,TRUE,"","5 North-Haven","5 North-Haven","Cruden Bay, Peterhead, AB42 0NS","","Cruden Bay","Peterhead","","","AB42 0NS",4326,"POINT (-1.82253270740967 57.4352675180147)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,190,1,1,"HOUSE_DETACHED",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","E","D",2,"Garage","Detached",57.4352675180147,-1.82253270740967,570689.38473197,6366451.75770399,"5-North-Haven","https://www.aspc.co.uk/search/property/426463/5-North-Haven/Peterhead/"
426462,372616,1,2,1,1,"2 Bdrm Grnd flr Flat. Lounge. Kitch. 2 Bdrms. Shower rm (CT band - B). Garden. Parking. Price over £75,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",75000,1,NA,FALSE,"","14 Shepherd Place","14 Shepherd Place","Aberdeen, AB12 5SR","","","Aberdeen","","","AB12 5SR",4326,"POINT (-2.1149904 57.1176389)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,66,2,NA,"FLAT",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","B","C",1,"Parking",NA,57.1176389,-2.1149904,553591.827777303,6330828.65533468,"14-Shepherd-Place","https://www.aspc.co.uk/search/property/426462/14-Shepherd-Place/Aberdeen/"
426461,372617,1,5,3,3,"5 Bdrm Detached Dwellhouse & steading accommodation with app 2 acres. Ground flr: Hall/Dining area. Kitch. Lounge. Shower rm. Utility rm. Mezz flr: Bdrm. Bathrm. 1st flr: Office area. 3 Bdrms. Steading Comprising: Ground flr: Lounge. Dining kitch. Utility rm. Shower rm. 1st flr: Bdrm. Cloakrm with wc. (CT Band - F). Range of outbuildings. Garden. Double Garage. Parking. Price over £445,000 Entry by arr. Viewing contact solicitors. (EPC band - E).",445000,1,NA,FALSE,"","The Beeches and Steading","The Beeches and Steading","Burnhervie, Inverurie, AB51 5JR","","Burnhervie","Inverurie","","","AB51 5JR",4326,"POINT (-2.44651145882415 57.264217511266)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,293,1,1,"HOUSE_DETACHED",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","F","E",2,"Double Garage","Detached",57.264217511266,-2.44651145882415,533384.393693178,6346933.6455116,"The-Beeches-and-Steading","https://www.aspc.co.uk/search/property/426461/The-Beeches-and-Steading/Inverurie/"
426459,372614,1,2,1,1,"2 Bdrm Upper Flat. Hall. Lounge. Kitch. 2 Bdrms. Shower rm. (CT Band - B). Price over £115,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",115000,1,NA,FALSE,"","31a West High Street","31a West High Street","Inverurie, AB51 3QQ","","","Inverurie","","","AB51 3QQ",4326,"POINT (-2.37731082698364 57.2845041602256)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,48,2,NA,"FLAT",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"No","B","D",1,"No parking",NA,57.2845041602256,-2.37731082698364,537537.609185628,6349227.94256712,"31a-West-High-Street","https://www.aspc.co.uk/search/property/426459/31a-West-High-Street/Inverurie/"
426458,371939,1,1,1,1,"1 Bdrm Top flr Flat. Hall. Lounge. Dining kitch. Bdrm. Shower rm. (CT Band - C). Parking. Price over £110,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",110000,1,NA,FALSE,"","69 Lord Hay's Grove","69 Lord Hay's Grove","Old Aberdeen, Aberdeen, AB24 1WT","","Old Aberdeen","Aberdeen","","","AB24 1WT",4326,"POINT (-2.0944093 57.1729666)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,49,2,NA,"FLAT",1070,"Ledingham Chalmers LLP","http://www.ledinghamchalmers.com",NA,NA,0,NA,FALSE,2024-09-27,"No","C","C",1,"Parking",NA,57.1729666,-2.0944093,554756.29804295,6337003.65950335,"69-Lord-Hay's-Grove","https://www.aspc.co.uk/search/property/426458/69-Lord-Hay's-Grove/Aberdeen/"
426457,372306,1,2,2,1,"2 Bdrm 1st flr Flat. Lounge. Dining kitch. 2 Bdrms 1 with ensuite. Bathrm. (CT band - E). Parking. Price over £210,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",210000,1,NA,FALSE,"","150c Queens Road","150c Queens Road","Aberdeen, AB15 6WF","","","Aberdeen","","","AB15 6WF",4326,"POINT (-2.1482061 57.1390548)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,82,2,NA,"FLAT",660,"Gavin Bain & Co.","http://www.gavin-bain.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"No","E","C",1,"Parking",NA,57.1390548,-2.1482061,551550.742557085,6333186.91199182,"150c-Queens-Road","https://www.aspc.co.uk/search/property/426457/150c-Queens-Road/Aberdeen/"
426456,372476,1,3,2,2,"3 Bdrm Semi-detached Dwellhouse. Ground flr: V/bule. Hall. Dining rm. Kitch. 2 Bdrms. Bathrm. Basement flr: Lounge. Utility rm. 1st flr: Bdrm with ensuite (CT band - F). Garden. Parking. Price over £339,950 Entry by arr. Viewing contact solicitors. (EPC band - D).",339950,1,NA,FALSE,"","21 Craigie Park","21 Craigie Park","Aberdeen, AB25 2SE","","","Aberdeen","","","AB25 2SE",4326,"POINT (-2.123301 57.1472447)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,144,1,2,"HOUSE_SEMI_DETACHED",660,"Gavin Bain & Co.","http://www.gavin-bain.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"Yes","F","D",2,"Parking","Semi-Detached",57.1472447,-2.123301,553046.238049047,6334117.64895678,"21-Craigie-Park","https://www.aspc.co.uk/search/property/426456/21-Craigie-Park/Aberdeen/"
426454,372611,1,2,1,2,"2 Bdrm Semi-detached Cottage. Ground flr: Hall. Lounge. Kitch. Shower rm. Conservatory. Bdrm. 1st flr: Bdrm (CT band - C). Garden. Parking. Price over £175,000 Entry by arr. Viewing contact solicitors. (EPC band - F).",175000,1,NA,FALSE,"","1 Perwinnes Cottage","1 Perwinnes Cottage","Dyce, Aberdeen, AB21 7AR","","Dyce","Aberdeen","","","AB21 7AR",4326,"POINT (-2.1335405 57.2073443)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,99,1,2,"HOUSE_SEMI_DETACHED",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","C","F",2,"Parking","Semi-Detached",57.2073443,-2.1335405,552341.674951367,6340799.61358225,"1-Perwinnes-Cottage","https://www.aspc.co.uk/search/property/426454/1-Perwinnes-Cottage/Aberdeen/"
426452,371812,1,3,2,1,"3 Bdrm Upper Flat. Hall. Lounge. Dining kitch. 3 Bdrms. 1 with ensuite. Shower rm. (CT Band - E) . Parking. Price over £190,000 Entry by arr. Viewing contact solicitors. (EPC band - E).",190000,1,NA,TRUE,"","6 Golf Road","6 Golf Road","Ballater, AB35 5RE","","","Ballater","","","AB35 5RE",4326,"POINT (-3.0407742 57.0490631)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,117,2,NA,"FLAT",4570,"Mackinnons","http://www.mackinnons.com",NA,NA,0,NA,FALSE,2024-09-27,"No","E","E",1,"Parking",NA,57.0490631,-3.0407742,497526.314541238,6322848.15608071,"6-Golf-Road","https://www.aspc.co.uk/search/property/426452/6-Golf-Road/Ballater/"
426451,372608,1,3,3,1,"3 Bdrm Grnd flr Flat in listed building. Hall. Lounge/Dining kitch on open plan. Bdrm. Bathrm. Upper flr: 2 Bdrms both with ensuite (CT band - G). Parking. Price over £335,000 Entry by arr. Viewing contact solicitors. (EPC band - B).",335000,1,NA,FALSE,"","32 Gordondale House,  Gordondale Road","32 Gordondale House,  Gordondale Road","Aberdeen, AB15 5LZ","","","Aberdeen","","","AB15 5LZ",4326,"POINT (-2.1318276 57.1486627)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,131,2,NA,"FLAT",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,FALSE,2024-09-27,"No","G","B",1,"Parking",NA,57.1486627,-2.1318276,552528.327850266,6334268.89069335,"32-Gordondale-House,--Gordondale-Road","https://www.aspc.co.uk/search/property/426451/32-Gordondale-House,--Gordondale-Road/Aberdeen/"
426449,372604,1,4,2,3,"4 Bdrm Detached Villa. Ground flr: Hall. Lounge/Dining rm. Sun lounge. Kitch. Utility rm. Cloakrm with wc. 1st flr: 4 Bdrms 1 with ensuite. Bathrm. (CT Band - F) . Garden. Garage. Parking. Price over £272,500 Entry by arr. Viewing contact solicitors. (EPC band - C).",272500,1,NA,TRUE,"","24 Chapelwell Drive","24 Chapelwell Drive","Balmedie, Aberdeen, AB23 8HY","","Balmedie","Aberdeen","","","AB23 8HY",4326,"POINT (-2.0559187 57.2446945)",FALSE,TRUE,"Sold date","17/09/24",TRUE,NA,"2024-09-17T12:55:44.39",FALSE,105,1,1,"HOUSE_DETACHED",3390,"Alex Hutcheon + Co","http://www.mortgageandproperty.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"Yes","F","C",2,"Garage","Detached",57.2446945,-2.0559187,556972.931878301,6345019.46373315,"24-Chapelwell-Drive","https://www.aspc.co.uk/search/property/426449/24-Chapelwell-Drive/Aberdeen/"
426448,372273,1,1,1,1,"1 Bdrm Grnd flr Flat. V/bule. Lounge/Dining kitch. Bdrm. Shower rm. (CT Band - A) . Garden. Parking. Price over £70,000 Entry by arr. Viewing contact solicitors. (EPC band - E).",70000,1,NA,FALSE,"","101 Whinpark Circle","101 Whinpark Circle","Portlethen, Aberdeen, AB12 4ST","","Portlethen","Aberdeen","","","AB12 4ST",4326,"POINT (-2.137859 57.058068)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,34,2,NA,"FLAT",660,"Gavin Bain & Co.","http://www.gavin-bain.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"Yes","A","E",1,"Parking",NA,57.058068,-2.137859,552290.830940312,6324179.98227766,"101-Whinpark-Circle","https://www.aspc.co.uk/search/property/426448/101-Whinpark-Circle/Aberdeen/"
426447,372600,1,3,1,2,"3 Bdrm Terraced Dwellhouse. Ground flr: Hall. Lounge. Dining rm. Kitch. 1st flr: 3 Bdrms. Bathrm. (CT Band - C). Garden. Parking. Price over £180,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",180000,1,NA,TRUE,"","2 Skelly Rock","2 Skelly Rock","Altens, Aberdeen, AB12 3JH","","Altens","Aberdeen","","","AB12 3JH",4326,"POINT (-2.0792896 57.1066407)",FALSE,TRUE,"Sold date","27/09/24",TRUE,NA,"2024-09-27T12:13:01.9",FALSE,89,1,3,"HOUSE_TERRACED",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","C","C",2,"Parking","Terraced",57.1066407,-2.0792896,555770.138990629,6329633.03967535,"2-Skelly-Rock","https://www.aspc.co.uk/search/property/426447/2-Skelly-Rock/Aberdeen/"
426446,372598,1,2,1,1,"2 Bdrm 1st flr Flat. Hall. Lounge. Kitch. 2 Bdrms. Bathrm. (CT Band - E). Parking. Price over £160,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",160000,1,NA,TRUE,"","124D Balmoral Square,  Great Western Road","124D Balmoral Square,  Great Western Road","Aberdeen, AB10 6QE","","","Aberdeen","","","AB10 6QE",4326,"POINT (-2.119595 57.1391819)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,65,2,NA,"FLAT",3390,"Alex Hutcheon + Co","http://www.mortgageandproperty.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"No","E","C",1,"Parking",NA,57.1391819,-2.119595,553282.054553174,6333223.04718141,"124D-Balmoral-Square,--Great-Western-Road","https://www.aspc.co.uk/search/property/426446/124D-Balmoral-Square,--Great-Western-Road/Aberdeen/"
426443,372527,1,2,1,1,"2 Bdrm Detached Bungalow. V/bule. Hall. Cloakrm with wc. Lounge. Kitch. 2 Bdrms. Bathrm. (CT Band - D). Garden. Garage. Parking. Price over £175,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",175000,1,NA,FALSE,"","30 Boswell Road","30 Boswell Road","Portlethen, Aberdeen, AB12 4BB","","Portlethen","Aberdeen","","","AB12 4BB",4326,"POINT (-2.146879 57.0599043)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,56,1,1,"HOUSE_DETACHED",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","D","C",1,"Garage","Detached",57.0599043,-2.146879,551741.209442811,6324377.51060496,"30-Boswell-Road","https://www.aspc.co.uk/search/property/426443/30-Boswell-Road/Aberdeen/"
426442,371652,1,2,1,1,"2 Bdrm Terraced Maisonette. Ground flr: Lounge/Dining rm. Kitch. Upper flr: 2 Bdrms. Shower rm. (CT Band - C) . Parking. Price over £115,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",115000,1,NA,TRUE,"","16 Station Court","16 Station Court","Banchory, AB31 5WT","","","Banchory","","","AB31 5WT",4326,"POINT (-2.48864953928681 57.0521824933144)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,51,1,3,"HOUSE_TERRACED",5770,"Raeburn Christie Clark & Wallace","http://www.raeburns.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"No","C","D",1,"Parking","Terraced",57.0521824933144,-2.48864953928681,531019.795842381,6323310.81686508,"16-Station-Court","https://www.aspc.co.uk/search/property/426442/16-Station-Court/Banchory/"
426441,372249,1,2,1,1,"2 Bdrm Top flr Flat. Lounge/Kitch on semi-open plan. 2 Bdrms. Boxrm. Shower rm. (CT Band - D). Garden. Parking. Price over £100,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",1e+05,1,NA,FALSE,"","Flat C,  29 Park Road","Flat C,  29 Park Road","Aberdeen, AB24 5NY","","","Aberdeen","","","AB24 5NY",4326,"POINT (-2.0886312 57.1544059)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,68,2,NA,"FLAT",4570,"Mackinnons","http://www.mackinnons.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","D","C",1,"Parking",NA,57.1544059,-2.0886312,555133.271953146,6334942.27746717,"Flat-C,--29-Park-Road","https://www.aspc.co.uk/search/property/426441/Flat-C,--29-Park-Road/Aberdeen/"
426439,372192,1,4,3,3,"4 Bdrm Semi-detached Dwellhouse. Ground flr: Lounge. Dining rm. Breakfast rm. Kitch. Wet rm. 1st flr: 3 Bdrms. Shower rm. Attic flr: Attic rm (CT band - F). Garden. Parking. Price over £260,000 Entry by arr. Viewing contact solicitors. (EPC band - E).",260000,1,NA,FALSE,"","10 Elm Place","10 Elm Place","Aberdeen, AB25 3SU","","","Aberdeen","","","AB25 3SU",4326,"POINT (-2.1184129 57.1574992)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,170,1,2,"HOUSE_SEMI_DETACHED",1470,"James & George Collie","http://www.jgcollie.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"Yes","F","E",2,"Parking","Semi-Detached",57.1574992,-2.1184129,553327.235479895,6335262.91697266,"10-Elm-Place","https://www.aspc.co.uk/search/property/426439/10-Elm-Place/Aberdeen/"
426435,372582,1,2,1,1,"2 Bdrm Terraced Dwellhouse (End Terr). Ground flr: Hall. Lounge/Dining area. Kitch. Cloakrm with wc. 1st flr: 2 Bdrms. Study. Bathrm (CT band - D). Parking. Price over £190,000 Entry by arr. Viewing Tait 07484 868493 or 07483 229627 or contact solicitors. (EPC band - B).",190000,1,NA,TRUE,"","49 Carron Den Avenue","49 Carron Den Avenue","Stonehaven, AB39 2QL","","","Stonehaven","","","AB39 2QL",4326,"POINT (-2.23177193212433 56.9581453491137)",FALSE,TRUE,"Sold date","19/09/24",TRUE,NA,"2024-09-19T13:22:23.35",FALSE,70,1,3,"HOUSE_TERRACED",6569,"Kellas","https://www.kellas-legal.com/",NA,NA,0,NA,FALSE,2024-09-27,"No","D","B",2,"Parking","Terraced",56.9581453491137,-2.23177193212433,546720.035502138,6312989.43673774,"49-Carron-Den-Avenue","https://www.aspc.co.uk/search/property/426435/49-Carron-Den-Avenue/Stonehaven/"
426434,371948,1,1,1,1,"1 Bdrm Grnd flr Self-contained flat. V/bule. Lounge. Kitch. Bdrm. Bathrm (CT Band - B). Garden. Parking. Price over £85,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",85000,1,NA,FALSE,"","15 Station Road West","15 Station Road West","Peterculter, AB14 0US","","","Peterculter","","","AB14 0US",4326,"POINT (-2.2699515 57.0956943)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,46,2,NA,"FLAT",1470,"James & George Collie","http://www.jgcollie.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"Yes","B","D",1,"Parking",NA,57.0956943,-2.2699515,544234.512412666,6328274.85437883,"15-Station-Road-West","https://www.aspc.co.uk/search/property/426434/15-Station-Road-West/Peterculter/"
426433,372303,1,3,2,1,"3 Bdrm Upper Flat. V/bule. Hall. Lounge. Dining kitch. Bdrm. Bathrm. Upper flr: 2 Bdrms 1 with ensuite. (CT Band - F). Garden. Garage. Parking. Price over £270,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",270000,1,NA,FALSE,"","206 Mid Stocket Road","206 Mid Stocket Road","Aberdeen, AB15 5HQ","","","Aberdeen","","","AB15 5HQ",4326,"POINT (-2.13543576931153 57.1495613034765)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,113,2,NA,"FLAT",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","F","D",1,"Garage",NA,57.1495613034765,-2.13543576931153,552308.756158962,6334366.14346474,"206-Mid-Stocket-Road","https://www.aspc.co.uk/search/property/426433/206-Mid-Stocket-Road/Aberdeen/"
426431,372209,1,3,1,3,"3 Bdrm Terraced Dwellhouse (End terr). Ground flr: Cloakrm with wc. Lounge. Family rm. Dining rm. Breakfast kitch. Utility rm. Bdrm. Dressing rm. 1st flr: 2 Bdrms. Bathrm (CT band - E). Garden. Garage. Parking. Price over £245,000 Entry by arr. Viewing contact solicitors. (EPC band - D).",245000,1,NA,TRUE,"","305 Balmoral Gardens","305 Balmoral Gardens","Aberdeen, AB10 6AE","","","Aberdeen","","","AB10 6AE",4326,"POINT (-2.1142294 57.134116)",FALSE,TRUE,"Sold date","16/09/24",TRUE,NA,"2024-09-16T12:45:34.82",FALSE,122,1,3,"HOUSE_TERRACED",1470,"James & George Collie","http://www.jgcollie.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"Yes","E","D",2,"Garage","Terraced",57.134116,-2.1142294,553614.092839558,6332663.35442153,"305-Balmoral-Gardens","https://www.aspc.co.uk/search/property/426431/305-Balmoral-Gardens/Aberdeen/"
426429,371767,1,3,1,1,"3 Bdrm Semi-detached Dwellhouse. Ground flr: Hall. Cloakrm with wc. Lounge. Dining kitch. 1st flr: 3 Bdrms 1 with ensuite. Bathrm (CT band - E). Garden. Parking. Price over £190,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",190000,1,NA,TRUE,"","16 Dinnie Place","16 Dinnie Place","Kintore, Inverurie, AB51 0TJ","","Kintore","Inverurie","","","AB51 0TJ",4326,"POINT (-2.3507865 57.2390521)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,76,1,2,"HOUSE_SEMI_DETACHED",4870,"Peterkins","http://www.peterkins.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","E","C",2,"Parking","Semi-Detached",57.2390521,-2.3507865,539184.773972236,6344183.28603149,"16-Dinnie-Place","https://www.aspc.co.uk/search/property/426429/16-Dinnie-Place/Inverurie/"
426428,372584,1,3,2,1,"3 Bdrm Detached Dwellhouse. Ground flr: Hall. Lounge/Dining kitch on open plan. Utility rm. Cloakrm with wc. Bdrm. 1 with ensuite. 2 Bdrms. 1 with ensuite. (CT Band - E) . Garden. Garage. Parking. Price over £298,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",298000,1,NA,TRUE,"","4 Ocean Rise, Linksfield","4 Ocean Rise, Linksfield","Banff, AB45 2JD","","","Banff","","","AB45 2JD",4326,"POINT (-2.54656321949767 57.6672363294017)",FALSE,TRUE,"Sold date","16/09/24",TRUE,NA,"2024-09-16T17:21:45.373",FALSE,154,1,1,"HOUSE_DETACHED",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"Yes","E","C",1,"Garage","Detached",57.6672363294017,-2.54656321949767,527050.35175949,6391753.96913157,"4-Ocean-Rise,-Linksfield","https://www.aspc.co.uk/search/property/426428/4-Ocean-Rise,-Linksfield/Banff/"
426427,372583,1,1,1,1,"1 Bdrm Grnd flr Flat. Hall. Lounge. Bdrm. Shower rm. (CT Band - B). Parking. Price over £135,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",135000,1,NA,TRUE,"","2 Kirk Mews,  Watson Street","2 Kirk Mews,  Watson Street","Banchory, AB31 5NS","","","Banchory","","","AB31 5NS",4326,"POINT (-2.50476367420959 57.0519478892738)",FALSE,TRUE,"Sold date","20/09/24",TRUE,NA,"2024-09-20T12:24:13.933",FALSE,53,2,NA,"FLAT",70,"Aberdein Considine","http://www.ACandCo.com",NA,NA,0,NA,FALSE,2024-09-27,"No","B","C",1,"Parking",NA,57.0519478892738,-2.50476367420959,530042.471693259,6323277.49624443,"2-Kirk-Mews,--Watson-Street","https://www.aspc.co.uk/search/property/426427/2-Kirk-Mews,--Watson-Street/Banchory/"
426426,372376,1,3,2,1,"3 Bdrm Top flr Flat. Hall. Lounge. Dining kitch. 3 Bdrms 1 with ensuite. Bathrm. (CT band - D). Parking. Price over £145,000 Entry by arr. Viewing 07758 801303 or contact solicitors. (EPC band - C).",145000,1,NA,TRUE,"","5 Sir William Wallace Wynd","5 Sir William Wallace Wynd","Old Aberdeen, Aberdeen, AB24 1UW","","Old Aberdeen","Aberdeen","","","AB24 1UW",4326,"POINT (-2.0958125 57.1708617)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,81,2,NA,"FLAT",5770,"Raeburn Christie Clark & Wallace","http://www.raeburns.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"No","D","C",1,"Parking",NA,57.1708617,-2.0958125,554674.564133558,6336768.23135785,"5-Sir-William-Wallace-Wynd","https://www.aspc.co.uk/search/property/426426/5-Sir-William-Wallace-Wynd/Aberdeen/"
426425,372034,1,3,2,2,"3 Bdrm Detached Dwellhouse. Ground flr: Hall. Lounge/Dining rm on open plan. Dining kitch. Utility rm. Cloakrm with wc. 1st flr: 3 Bdrms 1 with ensuite. Bathrm (CT Band - F). Garden. Garage. Parking. Price over £250,000 Entry by arr. Viewing contact solicitors. (EPC band - C).",250000,1,NA,TRUE,"","15 Chapelwell Park","15 Chapelwell Park","Balmedie, Aberdeen, AB23 8HW","","Balmedie","Aberdeen","","","AB23 8HW",4326,"POINT (-2.0539417 57.2451539)",FALSE,FALSE,"Sold date","",FALSE,NA,NA,TRUE,97,1,1,"HOUSE_DETACHED",6060,"Grant Smith Law Practice","http://www.grantsmithlaw.co.uk",NA,NA,0,NA,FALSE,2024-09-27,"Yes","F","C",2,"Garage","Detached",57.2451539,-2.0539417,557091.52419724,6345072.25620688,"15-Chapelwell-Park","https://www.aspc.co.uk/search/property/426425/15-Chapelwell-Park/Aberdeen/"
